ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
4120956..4121197	4120956	4121197	I	NA	NA		IG3741_Rv3680-Rv3681c						Only Marin et al 2022	KEEP
4121198..4121554	4121198	4121554	-	118	57117144	whiB4	Rv3681c	-	 I.J.1		nonessential	transcriptional regulatory protein WHIB-like WHIB4		KEEP
4121555..4121915	4121555	4121915	I	NA	NA		IG3742_Rv3681c-Rv3682							KEEP
4121916..4124348	4121916	4124348	+	810	57117145	ponA2	Rv3682	COG0744M	 II.C.3		nonessential	bifunctional membrane-associated penicillin-binding protein 1A/1B		KEEP
4124349..4124416	4124349	4124416	I	NA	NA		IG3743_Rv3682-Rv3683							KEEP
4124417..4125376	4124417	4125376	+	319	15610819	-	Rv3683	COG1408R	 V		essential	hypothetical protein		KEEP
4125377..4125438	4125377	4125438	I	NA	NA		IG3744_Rv3683-Rv3684							KEEP
4125439..4126479	4125439	4126479	+	346	15610820	-	Rv3684	COG0031E	 IV.I		nonessential	lyase		KEEP
4126480..4127294	4126480	4127294	I	NA	NA		IG3745_Rv3684-Rv3685c							KEEP
4127295..4128725	4127295	4128725	-	476	15610821	cyp137	Rv3685c	COG2124Q	 IV.F		nonessential	cytochrome P450 137		KEEP
4128726..4128750	4128726	4128750	I	NA	NA		IG3746_Rv3685c-Rv3686c							KEEP
4128751..4129083	4128751	4129083	-	110	15610822	-	Rv3686c	-	 V		nonessential	hypothetical protein		KEEP
4129084..4129322	4129084	4129322	I	NA	NA		IG3747_Rv3686c-Rv3687c							KEEP
4129323..4129691	4129323	4129691	-	122	15610823	rsfB	Rv3687c	COG1366T	 II.A.7		nonessential	anti-anti-sigma factor RSFB (anti-sigma factor antagonist) (regulator of sigma F B)		KEEP
4129692..4129892	4129692	4129892	I	NA	NA		IG3748_Rv3687c-Rv3688c							KEEP
4129893..4130357	4129893	4130357	-	154	15610824	-	Rv3688c	COG1610S	 V		nonessential	hypothetical protein		KEEP
4130357..4131712	4130357	4131712	+	451	15610825	-	Rv3689	-	 II.C.5		nonessential	transmembrane protein		KEEP
4131713..4131738	4131713	4131738	I	NA	NA		IG3750_Rv3689-Rv3690							KEEP
4131739..4132392	4131739	4132392	+	217	15610826	-	Rv3690	-	 II.C.4		nonessential	hypothetical protein		KEEP
4132393..4132517	4132393	4132517	I	NA	NA		IG3751_Rv3690-Rv3691							KEEP
4132518..4133519	4132518	4133519	+	333	15610827	-	Rv3691	-	 V		nonessential	hypothetical protein		KEEP
4133516..4134592	4133516	4134592	+	358	15610828	moxR2	Rv3692	COG0714R	 I.J.1		nonessential	methanol dehydrogenase transcriptional regulatory protein MOXR2		KEEP
4134593..4134599	4134593	4134599	I	NA	NA		IG3753_Rv3692-Rv3693							KEEP
4134600..4134725	4134600	4134725	I	NA	NA		IG3753_Rv3692-Rv3693						Only Marin et al 2022	KEEP
4134726..4134730	4134726	4134730	+	440	15610829	-	Rv3693	COG1721R	 II.C.5		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4134731..4136048	4134731	4136048	+	440	15610829	-	Rv3693	COG1721R	 II.C.5		nonessential	hypothetical protein		KEEP
4136049..4136121	4136049	4136121	I	NA	NA		IG3754_Rv3693-Rv3694c							KEEP
4136122..4137114	4136122	4137114	-	330	15610830	-	Rv3694c	COG1300S	 II.C.5		nonessential	transmembrane protein		KEEP
4137115..4137205	4137115	4137205	I	NA	NA		IG3755_Rv3694c-Rv3695							KEEP
4137206..4138138	4137206	4138138	+	310	15610831	-	Rv3695	COG1714S	 II.C.5		nonessential	hypothetical protein		KEEP
4138139..4138201	4138139	4138201	I	NA	NA		IG3756_Rv3695-Rv3696c							KEEP
4138202..4139501	4138202	4139501	-	517	15610832	glpK	Rv3696c	COG0554C	 I.A.1		nonessential	glycerol kinase		KEEP
4139502..4139569	4139502	4139569	-	517	15610832	glpK	Rv3696c	COG0554C	 I.A.1		nonessential	glycerol kinase	Only Marin et al 2022	KEEP
4139570..4139755	4139570	4139755	-	517	15610832	glpK	Rv3696c	COG0554C	 I.A.1		nonessential	glycerol kinase		KEEP
4139756..4139804	4139756	4139804	I	NA	NA		IG3757_Rv3696c-Rv3697c							KEEP
4139805..4140242	4139805	4140242	-	145	15610833	-	Rv3697c	COG1848R	 II.C.5		nonessential	hypothetical protein		KEEP
4140243..4140492	4140243	4140492	I	NA	NA		IG3758_Rv3697c-Rv3698							KEEP
4140493..4142022	4140493	4142022	+	509	15610834	-	Rv3698	-	 V		nonessential	hypothetical protein		KEEP
4142023..4142043	4142023	4142043	I	NA	NA		IG3759_Rv3698-Rv3699							KEEP
4142044..4142745	4142044	4142745	+	233	15610835	-	Rv3699	COG0500QR	 V		nonessential	hypothetical protein		KEEP
4142746..4142747	4142746	4142747	I	NA	NA		IG3760_Rv3699-Rv3700c							KEEP
4142748..4143899	4142748	4143899	-	390	15610836	-	Rv3700c	COG0520E	 IV.D		nonessential	hypothetical protein		KEEP
4143900..4143920	4143900	4143920	-	390	15610836	-	Rv3700c	COG0520E	 IV.D		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4143921..4143950	4143921	4143950	I	NA	NA		IG3761_Rv3700c-Rv3701c						Only Marin et al 2022	KEEP
4143951..4143956	4143951	4143956	-	321	15610837	-	Rv3701c	COG4301S	 V		essential	hypothetical protein	Only Marin et al 2022	KEEP
4143957..4144916	4143957	4144916	-	321	15610837	-	Rv3701c	COG4301S	 V		essential	hypothetical protein		KEEP
4144913..4145614	4144913	4145614	-	233	15610838	-	Rv3702c	COG0121R	 V		nonessential	hypothetical protein		KEEP
4145614..4146891	4145614	4146891	-	425	15610839	-	Rv3703c	COG1262S	 V		nonessential	hypothetical protein		KEEP
4146888..4148186	4146888	4148186	-	432	15610840	gshA	Rv3704c	COG3572H	 I.D.1		nonessential	glutamate--cysteine ligase gshA (gamma-glutamylcysteine synthetase) (gamma-ECS) (GCS) (gamma-glutamyl-L-cysteine synthetase)		KEEP
4148187..4148317	4148187	4148317	I	NA	NA		IG3765_Rv3704c-Rv3705c							KEEP
4148318..4148962	4148318	4148962	-	214	15610841	-	Rv3705c	-	 V		nonessential	hypothetical protein		KEEP
4148963..4149090	4148963	4149090	I	NA	NA		IG3766_Rv3705c-Rv3705A							KEEP
4149091..4149480	4149091	4149480	-	129	57117146	-	Rv3705A	-	 V		nonessential	proline rich protein		KEEP
4149481..4149590	4149481	4149590	I	NA	NA		IG3767_Rv3705A-Rv3706c							KEEP
4149591..4149911	4149591	4149911	-	106	15610842	-	Rv3706c	-	 V		nonessential	proline rich protein		KEEP
4149912..4150029	4149912	4150029	I	NA	NA		IG3768_Rv3706c-Rv3707c							KEEP
4150030..4151040	4150030	4151040	-	336	15610843	-	Rv3707c	-	 V		nonessential	hypothetical protein		KEEP
4151041..4151179	4151041	4151179	I	NA	NA		IG3769_Rv3707c-Rv3708c							KEEP
4151180..4152217	4151180	4152217	-	345	15610844	asd	Rv3708c	COG0136E	 I.D.2		essential	aspartate-semialdehyde dehydrogenase		KEEP
4152218..4153483	4152218	4153483	-	421	15610845	ask	Rv3709c	COG0527E	 I.D.2		essential	aspartate kinase		KEEP
4153484..4153859	4153484	4153859	I	NA	NA		IG3771_Rv3709c-Rv3710							KEEP
4153860..4155452	4153860	4155452	+	604	161352459	leuA	Rv3710	COG0119E	 I.D.7		essential	2-isopropylmalate synthase		KEEP
4155453..4155589	4155453	4155589	+	604	161352459	leuA	Rv3710	COG0119E	 I.D.7		essential	2-isopropylmalate synthase	Marin et al 2022 + homoplasy analysis	DISCARD
4155590..4155674	4155590	4155674	+	604	161352459	leuA	Rv3710	COG0119E	 I.D.7		essential	2-isopropylmalate synthase		KEEP
4155675..4155739	4155675	4155739	I	NA	NA		IG3772_Rv3710-Rv3711c							KEEP
4155740..4156729	4155740	4156729	-	329	15610847	dnaQ	Rv3711c	COG0847L	 II.A.5		nonessential	DNA polymerase III subunit epsilon		KEEP
4156730..4156792	4156730	4156792	I	NA	NA		IG3773_Rv3711c-Rv3712							KEEP
4156793..4156975	4156793	4156975	I	NA	NA		IG3773_Rv3711c-Rv3712						Only Marin et al 2022	KEEP
4156976..4156980	4156976	4156980	I	NA	NA		IG3773_Rv3711c-Rv3712							KEEP
4156981..4158222	4156981	4158222	+	413	15610848	-	Rv3712	COG0769M	 VI		essential	ligase		KEEP
4158223..4158226	4158223	4158226	I	NA	NA		IG3774_Rv3712-Rv3713							KEEP
4158227..4158922	4158227	4158922	+	231	15610849	cobQ2	Rv3713	COG3442R	 I.G.13		essential	cobyric acid synthase CobQ2		KEEP
4158923..4158930	4158923	4158930	I	NA	NA		IG3775_Rv3713-Rv3714c							KEEP
4158931..4159821	4158931	4159821	-	296	15610850	-	Rv3714c	-	 V		nonessential	hypothetical protein		KEEP
4159822..4159888	4159822	4159888	I	NA	NA		IG3776_Rv3714c-Rv3715c							KEEP
4159889..4160500	4159889	4160500	-	203	15610851	recR	Rv3715c	COG0353L	 II.A.5		nonessential	recombination protein RecR		KEEP
4160501..4160511	4160501	4160511	I	NA	NA		IG3777_Rv3715c-Rv3716c							KEEP
4160512..4160913	4160512	4160913	-	133	15610852	-	Rv3716c	COG0718S	 V		nonessential	hypothetical protein		KEEP
4160914..4161047	4160914	4161047	I	NA	NA		IG3778_Rv3716c-Rv3717							KEEP
4161048..4161773	4161048	4161773	+	241	15610853	-	Rv3717	COG0860M	 II.B.4		essential	hypothetical protein		KEEP
4161774..4161814	4161774	4161814	I	NA	NA		IG3779_Rv3717-Rv3718c							KEEP
4161815..4162258	4161815	4162258	-	147	15610854	-	Rv3718c	-	 V		nonessential	hypothetical protein		KEEP
4162259..4162305	4162259	4162305	I	NA	NA		IG3780_Rv3718c-Rv3719							KEEP
4162306..4163718	4162306	4163718	+	470	15610855	-	Rv3719	COG0277C	 V		nonessential	hypothetical protein		KEEP
4163719..4163735	4163719	4163735	I	NA	NA		IG3781_Rv3719-Rv3720							KEEP
4163736..4164998	4163736	4164998	+	420	15610856	-	Rv3720	COG2230M	 I.H.3		nonessential	fatty acid synthase		KEEP
4164995..4166731	4164995	4166731	-	578	15610857	dnaZX	Rv3721c	COG2812L	 II.A.5		essential	DNA polymerase III subunits gamma and tau		KEEP
4166732..4166820	4166732	4166820	I	NA	NA		IG3783_Rv3721c-Rv3722c							KEEP
4166821..4168128	4166821	4168128	-	435	57117147	-	Rv3722c	COG1167KE	 V		essential	hypothetical protein		KEEP
4168129..4168469	4168129	4168469	I	NA	NA		IG3784_Rv3722c-Rv3723							KEEP
4168470..4168482	4168470	4168482	I	NA	NA		IG3784_Rv3722c-Rv3723						Only Marin et al 2022	KEEP
4168483..4168535	4168483	4168535	I	NA	NA		IG3784_Rv3722c-Rv3723							KEEP
4168536..4169300	4168536	4169300	+	254	15610859	-	Rv3723	-	 II.C.5		essential	transmembrane protein		KEEP
4169301..4169466	4169301	4169466	I	NA	NA		IG3785_Rv3723-Rv3724A							KEEP
4169467..4169709	4169467	4169709	+	80	57117148	cut5a	Rv3724A	-	 IV.I		nonessential	cutinase precursor		KEEP
4169606..4170169	4169606	4170169	+	187	57117149	cut5b	Rv3724B	-	 IV.I		nonessential	cutinase		KEEP
4170170..4170213	4170170	4170213	I	NA	NA		IG3787_Rv3724B-Rv3725							KEEP
4170214..4171143	4170214	4171143	+	309	15610861	-	Rv3725	COG0451MG	 I.B.7		nonessential	oxidoreductase		KEEP
4171144..4171420	4171144	4171420	I	NA	NA		IG3788_Rv3725-Rv3726							KEEP
4171421..4172614	4171421	4172614	+	397	15610862	-	Rv3726	COG1063ER	 VI		nonessential	dehydrogenase		KEEP
4172615..4172954	4172615	4172954	I	NA	NA		IG3789_Rv3726-Rv3727							KEEP
4172955..4174763	4172955	4174763	+	602	15610863	-	Rv3727	COG3349S	 I.B.7		nonessential	oxidoreductase		KEEP
4174764..4174872	4174764	4174872	I	NA	NA		IG3790_Rv3727-Rv3728							KEEP
4174873..4175391	4174873	4175391	+	1065	15610864	-	Rv3728	COG0477GEPR,COG1752R	 II.C.5		nonessential	hypothetical protein		KEEP
4175392..4175410	4175392	4175410	+	1065	15610864	-	Rv3728	COG0477GEPR,COG1752R	 II.C.5		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4175411..4178070	4175411	4178070	+	1065	15610864	-	Rv3728	COG0477GEPR,COG1752R	 II.C.5		nonessential	hypothetical protein		KEEP
4178071..4178284	4178071	4178284	I	NA	NA		IG3791_Rv3728-Rv3729							KEEP
4178285..4180615	4178285	4180615	+	776	15610865	-	Rv3729	COG0500QR,COG1964R	 IV.H		nonessential	transferase		KEEP
4180616..4180679	4180616	4180679	I	NA	NA		IG3792_Rv3729-Rv3730c							KEEP
4180680..4181720	4180680	4181720	-	346	15610866	-	Rv3730c	COG3285L	 V		nonessential	hypothetical protein		KEEP
4181721..4181757	4181721	4181757	I	NA	NA		IG3793_Rv3730c-Rv3731							KEEP
4181758..4182834	4181758	4182834	+	358	15610867	ligC	Rv3731	COG1793L	 II.A.5		nonessential	ATP-dependent DNA ligase		KEEP
4182835..4182933	4182835	4182933	I	NA	NA		IG3794_Rv3731-Rv3732							KEEP
4182934..4183992	4182934	4183992	+	352	15610868	-	Rv3732	COG4402S	 V		nonessential	hypothetical protein		KEEP
4183993..4184011	4183993	4184011	I	NA	NA		IG3795_Rv3732-Rv3733c							KEEP
4184012..4184512	4184012	4184512	-	166	15610869	-	Rv3733c	COG4119LR	 V		nonessential	hypothetical protein		KEEP
4184513..4184525	4184513	4184525	I	NA	NA		IG3796_Rv3733c-Rv3734c							KEEP
4184526..4185890	4184526	4185890	-	454	15610870	-	Rv3734c	-	 V		nonessential	hypothetical protein		KEEP
4185891..4186088	4185891	4186088	I	NA	NA		IG3797_Rv3734c-Rv3735							KEEP
4186089..4186577	4186089	4186577	+	162	15610871	-	Rv3735	COG1839S	 V		nonessential	hypothetical protein		KEEP
4186578..4186633	4186578	4186633	I	NA	NA		IG3798_Rv3735-Rv3736							KEEP
4186634..4187695	4186634	4187695	+	353	15610872	-	Rv3736	COG2207K	 I.J.1		nonessential	transcriptional regulatory protein AraC/XylS-family		KEEP
4187696..4187698	4187696	4187698	I	NA	NA		IG3799_Rv3736-Rv3737							KEEP
4187699..4189288	4187699	4189288	+	529	15610873	-	Rv3737	COG2966S,COG3610S	 II.C.5		nonessential	transmembrane protein		KEEP
4189285..4189438	4189285	4189438	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
4189439..4189509	4189439	4189509	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4189510..4190055	4189510	4190055	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
4190056..4190144	4190056	4190144	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
4190145..4190232	4190145	4190232	-	315	57117150	PPE66	Rv3738c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
4190233..4190283	4190233	4190283	I	NA	NA		IG3801_Rv3738c-Rv3739c			repeat				KEEP
4190284..4190517	4190284	4190517	-	77	57117151	PPE67	Rv3739c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein		KEEP
4190518..4190832	4190518	4190832	I	NA	NA		IG3802_Rv3739c-Rv3740c							KEEP
4190833..4192179	4190833	4192179	-	448	15610876	-	Rv3740c	-	 V		nonessential	hypothetical protein		KEEP
4192179..4192853	4192179	4192853	-	224	15610877	-	Rv3741c	COG2072P	 I.B.7		nonessential	oxidoreductase		KEEP
4192850..4193245	4192850	4193245	-	131	15610878	-	Rv3742c	COG2072P	 I.B.7		nonessential	oxidoreductase		KEEP
4193246..4193390	4193246	4193390	I	NA	NA		IG3805_Rv3742c-Rv3743c							KEEP
4193391..4195373	4193391	4195373	-	660	15610879	ctpJ	Rv3743c	COG2217P	 III.A.2		nonessential	cation transporter P-type ATPase CtpJ		KEEP
4195374..4195439	4195374	4195439	I	NA	NA		IG3806_Rv3743c-Rv3744							KEEP
4195440..4195802	4195440	4195802	+	120	15610880	-	Rv3744	COG0640K	 I.J.1		nonessential	transcriptional regulatory protein ArsR-family		KEEP
4195803..4195885	4195803	4195885	I	NA	NA		IG3807_Rv3744-Rv3745c							KEEP
4195886..4196098	4195886	4196098	-	70	15610881	-	Rv3745c	COG3651S	 V		nonessential	hypothetical protein		KEEP
4196099..4196170	4196099	4196170	I	NA	NA		IG3808_Rv3745c-Rv3746c							KEEP
4196171..4196506	4196171	4196506	-	111	57117152	PE34	Rv3746c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein		KEEP
4196507..4196723	4196507	4196723	I	NA	NA		IG3809_Rv3746c-Rv3747							KEEP
4196724..4197107	4196724	4197107	+	127	15610883	-	Rv3747	-	 V		nonessential	hypothetical protein		KEEP
4197108..4197235	4197108	4197235	I	NA	NA		IG3810_Rv3747-Rv3748							KEEP
4197236..4197595	4197236	4197595	+	119	15610884	-	Rv3748	-	 V		nonessential	hypothetical protein		KEEP
4197596..4197627	4197596	4197627	I	NA	NA		IG3811_Rv3748-Rv3749c							KEEP
4197628..4198137	4197628	4198137	-	169	15610885	-	Rv3749c	-	 V		nonessential	hypothetical protein		KEEP
4198138..4198204	4198138	4198204	I	NA	NA		IG3812_Rv3749c-Rv3750c							KEEP
4198205..4198597	4198205	4198597	-	130	15610886	-	Rv3750c	-	 IV.B.3		nonessential	excisionase		KEEP
4198598..4198873	4198598	4198873	I	NA	NA		IG3813_Rv3750c-Rv3751							KEEP
4198874..4199089	4198874	4199089	+	71	15610887	-	Rv3751	COG0582L	 IV.B.3	phage	nonessential	integrase		KEEP
4199090..4199121	4199090	4199121	I	NA	NA		IG3814_Rv3751-Rv3752c							KEEP
4199122..4199189	4199122	4199189	I	NA	NA		IG3814_Rv3751-Rv3752c						Annotation + Marin et al 2022	DISCARD
4199190..4199246	4199190	4199246	I	NA	NA		IG3814_Rv3751-Rv3752c							KEEP
4199247..4199705	4199247	4199705	-	152	15610888	-	Rv3752c	COG0590FJ	 I.F.3		essential	cytidine/deoxycytidylate deaminase		KEEP
4199706..4199720	4199706	4199720	I	NA	NA		IG3815_Rv3752c-Rv3753c							KEEP
4199721..4200221	4199721	4200221	-	166	15610889	-	Rv3753c	-	 V		nonessential	hypothetical protein		KEEP
4200222..4200420	4200222	4200420	I	NA	NA		IG3816_Rv3753c-Rv3754							KEEP
4200421..4201239	4200421	4201239	+	301	15610890	tyrA	Rv3754	COG0287E	 I.D.4		nonessential	prephenate dehydrogenase		KEEP
4201240..4201294	4201240	4201294	+	301	15610890	tyrA	Rv3754	COG0287E	 I.D.4		nonessential	prephenate dehydrogenase	Only Marin et al 2022	KEEP
4201295..4201326	4201295	4201326	+	301	15610890	tyrA	Rv3754	COG0287E	 I.D.4		nonessential	prephenate dehydrogenase		KEEP
4201289..4201294	4201289	4201294	-	199	15610891	-	Rv3755c	COG3554S	 V		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4201295..4201888	4201295	4201888	-	199	15610891	-	Rv3755c	COG3554S	 V		nonessential	hypothetical protein		KEEP
4201889..4201893	4201889	4201893	I	NA	NA		IG3818_Rv3755c-Rv3756c							KEEP
4201894..4202613	4201894	4202613	-	239	15610892	proZ	Rv3756c	COG1174E	 III.E		nonessential	osmoprotectant (glycine betaine/carnitine/choline/L-proline) transport integral membrane protein ABC transporter PROZ		KEEP
4202610..4203299	4202610	4203299	-	229	15610893	proW	Rv3757c	COG1174E	 III.E		nonessential	osmoprotectant (glycine betaine/carnitine/choline/L-proline) transport integral membrane protein ABC transporter PROW		KEEP
4203287..4204417	4203287	4204417	-	376	15610894	proV	Rv3758c	COG1125E	 III.E		essential	osmoprotectant (glycine betaine/carnitine/choline/L-proline) transport ATP-binding protein ABC transporter PROV		KEEP
4204418..4204425	4204418	4204425	I	NA	NA		IG3821_Rv3758c-Rv3759c							KEEP
4204426..4205373	4204426	4205373	-	315	15610895	proX	Rv3759c	COG1732M	 III.E		nonessential	osmoprotectant (glycine betaine/carnitine/choline/L-proline) binding lipoprotein PROX		KEEP
4205374..4205537	4205374	4205537	I	NA	NA		IG3822_Rv3759c-Rv3760							KEEP
4205538..4205840	4205538	4205840	+	100	15610896	-	Rv3760	-	 II.C.5		nonessential	hypothetical protein		KEEP
4205841..4205861	4205841	4205861	I	NA	NA		IG3823_Rv3760-Rv3761c							KEEP
4205862..4206917	4205862	4206917	-	351	15610897	fadE36	Rv3761c	COG3173R	 I.A.3		nonessential	acyl-CoA dehydrogenase		KEEP
4206918..4206995	4206918	4206995	I	NA	NA		IG3824_Rv3761c-Rv3762c							KEEP
4206996..4208876	4206996	4208876	-	626	15610898	-	Rv3762c	COG2015Q	 I.C.5		nonessential	hydrolase		KEEP
4208877..4209046	4208877	4209046	I	NA	NA		IG3825_Rv3762c-Rv3763							KEEP
4209047..4209526	4209047	4209526	+	159	15610899	lpqH	Rv3763	-	 II.C.1		nonessential	19 kDa lipoprotein antigen precursor LPQH		KEEP
4209527..4209581	4209527	4209581	I	NA	NA		IG3826_Rv3763-Rv3764c							KEEP
4209582..4211009	4209582	4211009	-	475	15610900	-	Rv3764c	COG0642T	 I.J.2		nonessential	two component sensor kinase		KEEP
4211010..4211079	4211010	4211079	I	NA	NA		IG3827_Rv3764c-Rv3765c							KEEP
4211080..4211784	4211080	4211784	-	234	15610901	-	Rv3765c	COG0745TK	 I.J.2		nonessential	two component transcriptional regulatory protein		KEEP
4211785..4212292	4211785	4212292	I	NA	NA		IG3828_Rv3765c-Rv3766							KEEP
4212293..4212982	4212293	4212982	+	229	15610902	-	Rv3766	-	 VI		nonessential	hypothetical protein		KEEP
4212983..4212995	4212983	4212995	I	NA	NA		IG3829_Rv3766-Rv3767c							KEEP
4212996..4213940	4212996	4213940	-	314	15610903	-	Rv3767c	COG3315Q	 V		nonessential	hypothetical protein		KEEP
4213941..4214069	4213941	4214069	I	NA	NA		IG3830_Rv3767c-Rv3768							KEEP
4214070..4214429	4214070	4214429	+	119	15610904	-	Rv3768	-	 VI		nonessential	hypothetical protein		KEEP
4214430..4214614	4214430	4214614	I	NA	NA		IG3831_Rv3768-Rv3769							KEEP
4214615..4214887	4214615	4214887	+	90	15610905	-	Rv3769	COG0840NT	 VI		nonessential	hypothetical protein		KEEP
4214888..4215199	4214888	4215199	I	NA	NA		IG3832_Rv3769-Rv3770c							KEEP
4215200..4215775	4215200	4215775	-	191	15610906	-	Rv3770c	-	 IV.B.1		nonessential	hypothetical protein		KEEP
4215776..4215880	4215776	4215880	I	NA	NA		IG3833_Rv3770c-Rv3770A							KEEP
4215881..4216063	4215881	4216063	-	60	57117153	-	Rv3770A	-	 VI		nonessential	hypothetical protein		KEEP
4216064..4216077	4216064	4216077	I	NA	NA		IG3834_Rv3770A-Rv3770B							KEEP
4216078..4216125	4216078	4216125	-	63	57117154	-	Rv3770B	-	 IV.B.1		nonessential	hypothetical protein		KEEP
4216126..4216269	4216126	4216269	-	63	57117154	-	Rv3770B	-	 IV.B.1		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4216270..4216272	4216270	4216272	I	NA	NA		IG3835_Rv3770B-Rv3771c						Only Marin et al 2022	KEEP
4216273..4216346	4216273	4216346	I	NA	NA		IG3835_Rv3770B-Rv3771c							KEEP
4216347..4216403	4216347	4216403	I	NA	NA		IG3835_Rv3770B-Rv3771c						Only Marin et al 2022	KEEP
4216404..4216431	4216404	4216431	-	108	15610907	-	Rv3771c	-	 V		nonessential	hypothetical protein	Only Marin et al 2022	KEEP
4216432..4216590	4216432	4216590	-	108	15610907	-	Rv3771c	-	 V		nonessential	hypothetical protein		KEEP
